duration,src_bytes ,dst_bytes ,land ,wrong_fragment ,urgent ,hot ,num_failed_logins ,logged_in ,num_compromised ,root_shell ,su_attempted ,num_root ,num_file_creations ,num_shells ,num_access_files ,num_outbound_cmds ,is_host_login ,is_guest_login ,count ,srv_count ,serror_rate ,srv_serror_rate ,rerror_rate ,srv_rerror_rate ,same_srv_rate ,diff_srv_rate ,srv_diff_host_rate ,dst_host_count ,dst_host_srv_count ,dst_host_same_srv_rate ,dst_host_diff_srv_rate ,dst_host_same_src_port_rate ,dst_host_srv_diff_host_rate ,dst_host_serror_rate ,dst_host_srv_serror_rate ,'dst_host_srv_rerror_rate' ,dst_host_srv_rerror_rate �,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,7,255,1,0,0.14,0.14,0,0,1,0.84,1
0,88382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,25,0.1,0.79,0.1,0,0,0,0,0,1
0,43,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,253,0,0,0,0,1,0,0.01,255,253,0.99,0.01,0,0,0,0,0,0,1
0,230,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,241,0.95,0.01,0,0,0,0,0,0,1
0,189,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,246,0.96,0.01,0,0,0,0,0,0,1
0,289,9923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,6,255,1,0,0.17,0.05,0,0,0,0,1
0,469,5978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,229,255,1,0,0,0.01,0,0,0,0,1
0,46,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,183,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,1
0,44,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
0,324,718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,31,255,1,0,0.03,0.06,0,0,0,0.29,1
13189,517,48341,0,0,0,0,0,1,258,1,2,287,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,54,12,0.22,0.07,0.02,0,0.02,0,0.04,0.17,1
0,273,1587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,46,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,220,0,0,0,0,1,0.01,0,110,77,0.7,0.02,0.01,0,0,0,0,0,1
0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1
0,200,654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,236,6483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,63,255,1,0,0.02,0.02,0,0,0,0,1
0,4316,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,1,0,0,114,59,0.2,0.04,0.2,0.03,0.01,0,0,0,1
0,44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,0,0,0,0,1,0,0,255,230,0.9,0.01,0,0,0,0,0,0,1
0,308,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,1,0,0.16,195,191,0.98,0.01,0.01,0,0,0,0,0,1
30,916,2586,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,42,11,0.26,0.07,0.02,0,0,0,0,0,1
0,238,373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,1,0,0.08,69,255,1,0,0.01,0.05,0,0,0,0,1
0,274,268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.33,0.25,0,0,1,0,0.5,21,255,1,0,0.05,0.08,0.05,0,0,0,1
30,686,2077,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,237,62,0.26,0.02,0,0,0,0,0,0,1
6,1006,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,109,67,0.61,0.06,0.01,0,0,0,0,0,1
0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,1,0,0.12,199,193,0.97,0.02,0.01,0,0,0,0,0,1
0,302,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,243,0.95,0.01,0,0,0,0,0,0,1
0,228,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,57,255,1,0,0.02,0.04,0,0,0,0,1
0,145,1053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,2,255,1,0,0.5,0.06,0,0.01,0,0,1
0,44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,104,0,0,0,0,1,0,0.02,255,254,1,0.01,0,0,0,0,0,0,1
0,46,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0,0,0,0,1,0,0.01,255,208,0.82,0.02,0,0,0,0,0,0,1
30,1466,4152,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,92,19,0.21,0.04,0.01,0,0,0,0,0,1
0,232,5166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,56,255,1,0,0.02,0.03,0,0,0,0,1
0,328,4509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,193,255,1,0,0.01,0.02,0,0,0,0,1
0,338,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,7,42,1,0,0.14,0.19,0,0,1,1,1
0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,235,0.92,0.01,0,0,0,0,0,0,1
296,110,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,73,49,0.67,0.04,0.67,0,0,0,0,0,1
3,1028,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,140,166,0.52,0.03,0.01,0.01,0,0,0,0,1
0,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,461,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,1
5,675,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,86,177,0.67,0.05,0.01,0.01,0,0,0,0,1
0,328,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,328,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,1
4,1251,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,73,129,0.59,0.05,0.01,0.02,0,0.08,0,0,1
25,322,1054,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,237,58,0.24,0.02,0,0,0,0,0,0,1
0,336,7602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,1,0,0.27,37,255,1,0,0.03,0.02,0,0,0,0,1
0,211,1197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,147,255,1,0,0.01,0.01,0.01,0.01,0,0,1
0,225,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0.22,0,0,1,0,0.44,28,255,1,0,0.04,0.04,0,0.01,0,0,1
0,858,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,242,129,0.48,0.01,0,0.02,0.83,0.78,0,0,1
0,300,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,63,255,1,0,0.02,0.05,0,0,0,0,1
0,45,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,154,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,1
5,722,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,147,110,0.44,0.04,0.01,0.02,0,0,0,0,1
0,218,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0.05,1,0,0.16,154,255,1,0,0.01,0.01,0,0,0,0,1
0,214,1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,1,0,0.15,37,255,1,0,0.03,0.01,0,0,0,0,1
0,247,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,228,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,1,0,0.06,255,244,0.96,0.02,0,0,0,0,0,0,1
0,215,1425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,1314,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,136,157,0.57,0.04,0.01,0.01,0,0,0,0,1
5,576,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,187,135,0.57,0.03,0.01,0.01,0,0,0,0,1
0,15876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,25,0.1,0.45,0.1,0,0,0,0,0,1
0,1051,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,192,197,0.86,0.02,0.01,0.01,0,0,0,0,1
0,339,1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,247,255,1,0,0,0.01,0,0,0,0,1
0,6754,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,36,151,0.83,0.11,0.03,0.01,0,0,0,0,1
0,1033,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,151,198,0.74,0.03,0.01,0.01,0,0,0,0,1
0,205,1563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,176,255,1,0,0.01,0.03,0,0,0,0,1
0,212,2534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.04,0,0,0,0,1
0,144,31603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,67,255,1,0,0.01,0.04,0,0,0,0,1
0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0.08,0.04,0,221,4,0.02,0.02,0.03,0,0,0,0,0,1
0,236,14997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.02,0.02,1
0,708,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80,28,0.35,0.15,0.01,0,0.01,0,0,0,1
0,249,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,65,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,1
0,46,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,194,0,0,0,0,0.99,0.01,0,84,51,0.61,0.02,0.01,0,0,0,0,0,1
0,243,6844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,67,255,1,0,0.01,0.05,0.01,0.01,0,0,1
781,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.66,0.97,0,0,0,0,0,1
0,42,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,144,0,0,0,0,1,0,0.01,255,196,0.77,0.01,0,0,0,0,0,0,1
0,259,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,224,249,1,0,0,0.01,0,0,0,0,1
0,270,501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,106,255,1,0,0.01,0.02,0,0,0,0,1
0,208,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,9,255,1,0,0.11,0.05,0,0,0,0,1
0,338,11045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,305,6534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,1
0,3775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,255,76,0.3,0.02,0.14,0,0.64,0.54,0,0,1
0,770,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,148,68,0.46,0.02,0.01,0,0,0,0,0,1
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,45,0.18,0.01,0.76,0,0,0,0,0,1
0,270,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,1,0,0.12,43,254,1,0,0.02,0.03,0,0,0,0,1
0,325,2183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,10,255,1,0,0.1,0.03,0,0,0,0,1
1,11402,1569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,73,37,0.51,0.08,0.01,0,0.03,0,0.04,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,9,255,1,0,0.11,0.1,0,0,1,0.97,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,9,18,1,0,0.11,0.28,0,0,1,1,1
0,3391,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,147,135,0.67,0.05,0.01,0.01,0.01,0.01,0.01,0,1
0,250,1233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,40,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1
0,238,37082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,13,255,1,0,0.08,0.04,0,0,0,0,1
0,296,1472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,34,34,1,0,0.03,0,0,0,0,0,1
0,218,342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,242,5280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,133,255,1,0,0.01,0.01,0,0,0,0,1
0,323,1529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,1
0,233,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,259,868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0.06,1,0,0.19,255,255,1,0,0,0,0,0,0,0,1
0,13239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,49,57,0.8,0.04,0.8,0.04,0,0,0,0,1
0,237,2395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,5,255,1,0,0.2,0.04,0,0,0,0,1
0,1303,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,246,175,0.71,0.02,0,0,0,0,0,0,1
0,219,2721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.07,0,0,0,0,1
4910,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.65,0.94,0,0,0,0,0,1
0,222,576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,32,255,1,0,0.03,0.05,0,0.01,0.03,0,1
0,252,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,1,0,0.17,78,255,1,0,0.01,0.01,0,0,0.01,0,1
0,223,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
1944,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.76,0.98,0,0,0,0,0,1
19,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,240,0.94,0.01,0.02,0,0,0,0,0,1
0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65,61,0.11,0.05,0.11,0.03,0,0,0,0,1
171,231,44329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0,1,0.67,0,0,0,0,1
0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,11,0.04,0.01,0.06,0,0,0,0,0,1
0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,255,235,0.92,0.01,0,0,0,0,0,0,1
0,168,26039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.03,0,0,0,0,1
0,3468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0.06,0,0,0,0.06,0.19,0,168,1,0.01,0.04,0.3,0,0.01,0,0,0,1
0,43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,248,0.97,0.01,0,0,0,0,0,0,1
0,338,1483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,1
0,342,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
167,330,1052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,9,5,0.56,0.33,0.11,0,0,0,0,0,1
0,305,10506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,6,192,1,0,0.17,0.02,0,0.01,0,0.01,1
0,270,5465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.4,31,255,1,0,0.03,0.07,0,0.01,0,0,1
0,1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,115,0.45,0.02,0.45,0,0,0,0,0,1
0,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,0,0,0,0,1,0,0,255,224,0.88,0.01,0,0,0,0,0,0,1
0,238,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,180,6774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,255,1,0,0.5,0.04,0,0,0,0,1
0,201,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,56,0,0,0,0,1,0,0.04,255,255,1,0,0,0,0,0,0,0,1
0,339,1092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,27,255,1,0,0.04,0.02,0,0,0,0,1
0,301,2342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,42,255,1,0,0.02,0.03,0,0,0,0,1
0,321,2055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,30,0,0,0,0,1,0,0.07,50,255,1,0,0.02,0.01,0,0,0,0,1
0,236,18957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.01,0.01,1
0,241,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,1
12988,825,100118,0,0,0,0,0,1,568,1,2,626,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,31,8,0.26,0.13,0.03,0,0,0,0,0,1
0,42,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,244,0,0,0,0,1,0,0.01,87,200,0.83,0.02,0.83,0.01,0,0,0.13,0,1
0,226,6550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,255,1,0,0.06,0.02,0,0,0.06,0,1
0,293,1509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,274,3328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.01,0,0,0,0,1
63,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24,24,1,0,1,0,0,0,0,0,1
0,906,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,203,193,0.76,0.02,0,0.01,0,0,0,0,1
0,1199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,147,76,0.42,0.05,0.42,0.03,0,0,0,0,1
172,119,1028,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.08,0.15,0,255,22,0.09,0.45,0,0,0.45,0.14,0,0.05,1
2,2206,331,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,99,40,0.4,0.12,0.01,0,0.01,0,0,0,1
0,181,22657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.05,0,0,0,0,1
0,221,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0.33,19,34,1,0,0.05,0.06,0,0,0,0,1
12,99,2113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,2,0.02,0.04,0.01,0,0,0,0,0,1
0,242,2524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,1
0,46,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,182,0,0,0,0,0.99,0.01,0.01,255,240,0.94,0.01,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,237,1,0,0.5,0.16,0,0,1,1,1
0,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,145,0,0,0,0,1,0,0.01,255,239,0.94,0.01,0,0,0,0,0,0,1
0,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,194,72,0.26,0.02,0.26,0.03,0,0,0,0,1
0,292,2282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,32,255,1,0,0.03,0.02,0,0,0,0,1
0,483,10576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,91,255,1,0,0.01,0.05,0,0,0,0,1
0,293,2915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,11,255,1,0,0.09,0.04,0,0,0,0,1
0,210,706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,303,545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,156,255,1,0,0.01,0.02,0,0,0,0,1
0,192,815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0,0,1,0,0.09,255,255,1,0,0.01,0,0,0,0.01,0.01,1
0,3909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,51,36,0.71,0.06,0.71,0,0,0,0,0,1
0,186,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,1,0,0.17,16,255,1,0,0.06,0.04,0,0,0,0,1
1,3119,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,222,181,0.82,0.02,0,0,0,0,0,0,1
0,321,1378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,246,255,1,0,0,0.01,0,0,0,0,1
0,217,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,86,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,1
1,1116,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,131,177,0.82,0.03,0.01,0.01,0,0,0,0,1
0,386,3497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,38,0.15,0.01,0.67,0,0,0,0,0,1
0,220,1016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,1,0,0.16,9,255,1,0,0.11,0.03,0,0,0,0,1
